01;Department of Applied Mathematics and Computer Science;02223;Model-Based Systems Engineering;English;7.5;2019;2020;Autumn E4B (Fri 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02224;Modelling and Analysis of Real-Time Systems;English;5;2018;2019;Spring F5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02224;Modelling and Analysis of Real-Time Systems;English;5;2019;2020;Spring F5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02229;Systems Optimization;English;7.5;2019;2020;Autumn E3A (Tues 8-12);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02232;Applied Cryptography;English;5;2018;2019;Autumn E1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02232;Applied Cryptography;English;5;2019;2020;Autumn E1B (Thurs 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02233;Network Security;English;5;2018;2019;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02233;Network Security;English;5;2019;2020;Spring F4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02234;Current Topics in System Security;English;5;2018;2019;Autumn E4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02234;Current Topics in System Security;English;5;2019;2020;Autumn E4A (Tues 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02238;Biometric Systems;English;5;2018;2019;June;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02238;Biometric Systems;English;5;2019;2020;June;;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02239;Data Security;English;7.5;2018;2019;Autumn E5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02239;Data Security;English;7.5;2019;2020;Autumn E5B (Wed 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02242;Program Analysis;English;7.5;2018;2019;Autumn E2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02242;Program Analysis;English;7.5;2019;2020;Autumn E2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02244;Language Based Security;English;7.5;2018;2019;Spring F2A (Mon 13-17);;;;;;;;MSc;
01;Department of Applied Mathematics and Computer Science;02244;Language Based Security;English;7.5;2019;2020;Spring F2A (Mon 13-17);;;;;;;;MSc;
